,CS_PropertyID,cluster,size,empl_gr,Rent,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent,hd_total07_quantiles,cd_total_07_quantiles,total_dd_07_quantiles,Rent_cooling,Rent_heating,Rent_total,class
120,233973,245,491254,4.01,20.95,95.15,25,24,0,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,27.275,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
121,233944,252,586086,4.01,21.45,99.04,30,24,0,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,27.525,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
122,238972,259,166347,4.01,21.69,88.6,9,24,0,1,0,0,1,1,0,0,2746,1670,4416,25.55,0.0101,0.0289,19.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
123,234036,266,152045,4.01,22.0,92.33,18,23,0,0,1,0,1,1,0,0,2746,1670,4416,25.55,0.0101,0.0289,14.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,B
124,233925,272,1061351,4.01,22.02,97.83,46,29,1,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,18.09,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
125,233896,286,1683893,4.01,22.96,90.59,75,25,0,1,0,0,1,1,1,1,2746,1670,4416,25.55,0.0101,0.0289,18.05,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
126,234032,290,359370,4.01,23.0,100.0,18,24,0,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,23.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
127,233920,291,1228597,4.01,23.0,99.28,50,36,1,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,18.965,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
128,591693,294,459000,5.72,23.2,87.11,23,5,0,1,0,1,0,1,1,1,2629,1923,4552,25.55,0.0101,0.0289,19.52,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
129,233960,295,566960,4.01,23.29,97.07,26,35,1,0,1,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,19.84,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,B
130,233932,312,1024956,4.01,24.0,96.09,40,33,1,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,18.965,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
131,524220,314,580875,4.01,24.14,98.77,27,5,0,1,0,0,1,1,1,0,2746,1670,4416,25.55,0.0101,0.0289,21.39,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
132,234014,320,395637,4.01,24.52,87.78,20,25,1,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,22.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
133,233905,344,1268480,4.01,25.94,95.13,56,24,0,1,0,0,1,1,1,1,2746,1670,4416,25.55,0.0101,0.0289,19.985,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
134,233980,347,437136,4.01,26.27,99.52,23,24,0,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,20.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
135,234403,356,280435,4.01,27.0,98.07,15,23,0,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,16.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
136,23533,945,104337,4.01,20.5,94.48,6,25,0,0,1,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,20.5,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,B
137,239601,975,170578,4.01,19.61,96.7,8,23,1,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,21.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
138,237959,985,191467,4.01,15.0,75.54,10,25,1,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,18.465,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
139,238727,987,196895,4.01,14.0,94.97,9,24,1,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,18.5,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
140,234037,1035,428629,4.01,19.55,99.44,17,36,0,0,1,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,19.83,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,B
141,234891,1059,279329,4.01,27.09,91.24,14,21,1,1,0,0,1,1,0,0,2746,1670,4416,25.55,0.0101,0.0289,20.795,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
142,233926,1095,980472,4.01,19.23,99.21,46,23,1,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,18.09,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
143,591221,1105,549000,5.72,22.0,84.33,30,20,0,1,0,0,1,1,1,1,2629,1923,4552,25.55,0.0101,0.0289,22.7,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
144,591333,1106,403329,5.72,22.28,95.41,21,20,0,1,0,0,1,1,1,1,2629,1923,4552,25.55,0.0101,0.0289,22.28,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
145,235693,1148,245206,4.01,11.25,82.15,12,25,0,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,20.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
146,239871,1150,155801,4.01,12.5,80.6,5,32,0,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,18.25,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
147,239926,1157,77733,4.01,16.0,91.46,4,26,0,0,1,0,1,1,0,0,2746,1670,4416,25.55,0.0101,0.0289,18.045,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,B
148,42095,1161,193439,4.01,17.25,98.99,10,25,0,0,1,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,18.595,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,B
149,591210,1164,433024,5.72,18.85,74.54,20,23,0,1,0,0,1,1,0,1,2629,1923,4552,25.55,0.0101,0.0289,19.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
150,239693,1166,143000,4.01,19.5,97.01,6,35,1,0,1,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,19.5,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,B
151,948388,1175,233624,3.77,22.0,91.4,14,24,0,1,0,0,1,1,0,1,2967,1452,4419,25.55,0.0101,0.0289,19.2,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
152,591276,1178,261609,5.72,23.09,84.43,26,32,0,1,0,0,1,1,0,1,2629,1923,4552,25.55,0.0101,0.0289,21.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
153,234016,1186,444351,4.01,25.0,99.56,21,27,1,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,19.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
154,234008,1187,382063,4.01,25.0,97.62,20,27,0,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,19.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
155,948222,1189,194398,3.77,25.0,98.09,10,21,0,1,0,0,1,1,0,0,2967,1452,4419,25.55,0.0101,0.0289,22.0,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
156,591371,1190,243477,5.72,25.5,91.91,5,21,0,1,0,0,1,1,0,1,2629,1923,4552,25.55,0.0101,0.0289,19.67,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
157,23218,1193,1149141,4.01,26.32,91.75,51,21,0,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,25.865,1000-2000,2000-3000,4000-5000,21.45463414634146,32.45554858934167,23.499026548672568,A
158,788161,91,761500,-24.95,18.06,93.05,39,23,0,0,1,0,1,1,0,1,3158,1178,4336,57.0,0.0117,0.0265,12.0,1000-2000,3000-4000,4000-5000,21.90413043478261,32.45554858934167,23.499026548672568,B
159,1304116,1019,541636,-24.95,18.0,90.99,36,20,0,1,0,0,1,1,0,1,3158,1178,4336,57.0,0.0117,0.0265,12.0,1000-2000,3000-4000,4000-5000,21.90413043478261,32.45554858934167,23.499026548672568,A
160,1558630,1149,289112,-24.95,12.0,100.0,14,26,1,1,0,0,1,1,0,1,3158,1178,4336,57.0,0.0117,0.0265,15.11,1000-2000,3000-4000,4000-5000,21.90413043478261,32.45554858934167,23.499026548672568,A
161,1449685,1158,644127,-24.95,16.0,100.0,32,28,0,0,0,0,1,1,0,0,3158,1178,4336,57.0,0.0117,0.0265,14.75,1000-2000,3000-4000,4000-5000,21.90413043478261,32.45554858934167,23.499026548672568,C
162,1466308,1159,619714,-24.95,16.5,81.48,32,24,0,1,0,0,1,1,0,1,3158,1178,4336,57.0,0.0117,0.0265,14.75,1000-2000,3000-4000,4000-5000,21.90413043478261,32.45554858934167,23.499026548672568,A
163,1516981,1160,453255,-24.95,17.0,93.75,28,24,1,1,0,0,1,1,0,1,3158,1178,4336,57.0,0.0117,0.0265,15.0,1000-2000,3000-4000,4000-5000,21.90413043478261,32.45554858934167,23.499026548672568,A
164,6174162,1177,466810,-24.95,23.0,100.0,21,21,0,1,0,0,1,1,0,1,3158,1178,4336,57.0,0.0117,0.0265,17.0,1000-2000,3000-4000,4000-5000,21.90413043478261,32.45554858934167,23.499026548672568,A
165,437486,13,378538,3.27,26.61,95.54,17,22,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,25.055,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
166,96061,173,294083,3.27,15.71,74.8,30,46,0,0,1,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,17.93,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,B
167,440930,204,436340,3.27,18.41,74.72,18,94,1,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,17.935,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
168,445836,216,93345,3.27,19.0,91.23,5,21,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,19.0,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
169,437197,248,263765,3.27,21.0,100.0,5,25,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,24.0,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
170,799407,254,509237,3.27,21.5,96.25,22,3,0,1,0,1,0,1,0,0,2269,2382,4651,40.7,0.0138,0.0229,18.75,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
171,776282,302,669711,3.27,23.63,92.84,41,1,0,1,0,1,0,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,22.73,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
172,649398,313,390139,3.27,24.11,64.46,17,4,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,25.555,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
173,441199,351,348152,3.27,26.5,66.94,20,20,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,22.5,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
174,445225,354,499601,3.27,26.86,91.04,24,6,0,1,0,1,0,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,19.06,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
175,439850,360,390882,3.27,27.0,91.65,17,7,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,27.0,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
176,92160,361,237782,3.27,27.0,89.45,12,18,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,23.19,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
177,445264,398,527523,3.27,30.0,99.56,24,6,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,22.73,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
178,445519,973,121969,3.27,19.75,100.0,4,7,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,20.0,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
179,441220,1046,410418,3.27,25.0,77.07,18,19,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,23.5,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
180,434737,1047,438093,3.27,24.58,79.42,21,20,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,21.91,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
181,434919,1061,371523,3.27,21.88,75.39,18,17,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,21.25,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
182,437488,1067,800645,3.27,23.41,95.23,31,16,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,21.5,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
183,435385,1075,700756,3.27,15.75,62.87,15,16,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,15.375,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
184,441800,1083,581833,3.27,19.25,71.98,28,17,0,1,0,0,1,1,1,1,2269,2382,4651,40.7,0.0138,0.0229,22.25,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
185,442458,1098,1253499,3.27,21.32,81.61,55,15,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,19.135,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
186,437497,1099,504758,3.27,23.5,69.22,11,21,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,23.43,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
187,441135,1198,552888,3.27,29.0,97.68,24,10,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,22.285,2000-3000,2000-3000,4000-5000,21.45463414634146,29.27700854700855,23.499026548672568,A
188,479467,26,1117000,3.86,26.0,100.0,60,15,0,1,0,1,0,1,0,1,1929,2891,4820,52.84,0.0139,0.021,19.635,2000-3000,1000-2000,4000-5000,28.566962962962958,29.27700854700855,23.499026548672568,A
189,479412,51,887079,3.86,32.76,99.73,40,33,1,1,0,0,1,1,0,1,1929,2891,4820,52.84,0.0139,0.021,19.635,2000-3000,1000-2000,4000-5000,28.566962962962958,29.27700854700855,23.499026548672568,A
190,469978,81,408459,2.44,37.94,92.62,24,24,0,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,31.0,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
191,42051,87,56303,2.44,24.17,89.69,5,97,1,0,1,1,0,1,0,0,196,4783,4979,45.55,0.0118,0.0194,25.145,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,B
192,804325,93,239250,2.44,37.5,97.34,14,13,0,0,1,0,1,1,0,0,196,4783,4979,45.55,0.0118,0.0194,32.42,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,B
193,470568,243,98000,2.44,20.88,82.07,6,101,1,0,1,1,0,1,0,1,196,4783,4979,45.55,0.0118,0.0194,27.0,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,B
194,470747,307,335238,2.44,24.0,99.41,8,8,0,1,0,1,0,1,0,1,196,4783,4979,45.55,0.0118,0.0194,22.0,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
195,470752,352,845533,2.44,26.75,99.29,40,5,0,1,0,0,1,1,1,1,196,4783,4979,45.55,0.0118,0.0194,27.6,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
196,470539,375,887491,2.44,28.03,96.89,42,26,0,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,28.03,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
197,470118,402,473988,2.44,30.0,98.45,22,7,0,1,0,0,1,1,1,1,196,4783,4979,45.55,0.0118,0.0194,31.0,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
198,470586,480,944141,2.44,36.36,77.92,47,24,0,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,27.0,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
199,470546,482,657531,2.44,36.5,96.96,36,26,0,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,29.55,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
200,469956,502,465765,2.44,39.58,95.3,27,21,0,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,30.0,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
201,470587,519,1545008,2.44,42.09,87.96,76,22,0,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,26.03,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
202,470527,523,1126428,2.44,42.5,98.68,56,18,0,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,27.27,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
203,684629,542,115060,2.44,48.0,100.0,5,3,0,1,0,1,0,1,0,0,196,4783,4979,45.55,0.0118,0.0194,29.975,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
204,470544,1048,310633,2.44,34.16,78.27,21,37,1,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,32.0,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
205,470591,1103,635303,2.44,44.27,97.43,29,16,0,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,27.405,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
206,469962,1133,445089,2.44,35.8,92.41,25,21,0,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,32.5,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
207,469981,1137,360729,2.44,38.1,92.32,21,24,0,1,0,0,1,1,0,1,196,4783,4979,45.55,0.0118,0.0194,30.5,4000-5000,<1000,4000-5000,33.61041558441559,33.789298245614034,23.499026548672568,A
208,431225,8,409889,67.78,30.5,97.06,20,6,0,1,0,0,1,1,0,0,5240,956,6196,10.46,0.012,0.0235,25.5,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
209,106570,244,177866,67.78,20.9,94.8,3,17,0,0,1,0,1,1,0,0,5240,956,6196,10.46,0.012,0.0235,26.785,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,B
210,224803,410,262875,67.78,31.0,88.76,3,22,0,1,0,0,1,1,0,1,5240,956,6196,10.46,0.012,0.0235,28.0,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
211,224643,418,205351,67.78,31.78,98.44,4,22,0,1,0,0,1,1,0,1,5240,956,6196,10.46,0.012,0.0235,27.865,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
212,233453,426,302209,67.78,31.94,94.76,8,7,0,1,0,0,1,1,0,0,5240,956,6196,10.46,0.012,0.0235,30.22,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
213,224576,430,418613,67.78,32.0,95.36,20,18,0,1,0,0,1,1,0,1,5240,956,6196,10.46,0.012,0.0235,23.25,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
214,224577,431,417446,67.78,32.0,90.78,20,17,0,1,0,0,1,1,0,1,5240,956,6196,10.46,0.012,0.0235,23.0,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
215,224599,484,288964,67.78,37.19,94.36,11,18,0,1,0,0,1,1,0,1,5240,956,6196,10.46,0.012,0.0235,28.5,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
216,224607,505,217500,67.78,40.0,98.64,10,10,0,1,0,0,1,1,0,0,5240,956,6196,10.46,0.012,0.0235,35.75,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
217,99800,961,73578,67.78,29.0,94.28,5,21,0,1,0,0,1,1,0,0,5240,956,6196,10.46,0.012,0.0235,29.0,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
218,224711,1053,196740,67.78,34.01,95.83,4,9,0,1,0,0,1,1,0,0,5240,956,6196,10.46,0.012,0.0235,30.0,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
219,224597,1084,230000,67.78,42.57,95.71,10,5,0,1,0,0,1,1,0,0,5240,956,6196,10.46,0.012,0.0235,32.5,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
220,224598,1085,206222,67.78,42.92,83.19,11,8,0,1,0,0,1,1,0,1,5240,956,6196,10.46,0.012,0.0235,32.5,<1000,>5000,6000-7000,33.52384615384615,27.394571428571435,29.66341772151898,A
221,551268,191,650000,2.15,17.5,97.95,35,14,0,1,0,0,1,1,0,1,2201,3804,6005,53.93,0.0131,0.0189,14.0,3000-4000,2000-3000,6000-7000,21.45463414634146,34.625238095238096,29.66341772151898,A
222,510767,240,1040829,0.85,20.82,93.4,42,18,0,1,0,1,0,1,0,1,2066,4347,6413,38.5,0.0128,0.0178,16.5,4000-5000,2000-3000,6000-7000,21.45463414634146,33.789298245614034,29.66341772151898,A
223,903915,270,165000,0.85,22.0,68.28,3,2,0,1,0,1,0,1,0,0,2066,4347,6413,38.5,0.0128,0.0178,19.25,4000-5000,2000-3000,6000-7000,21.45463414634146,33.789298245614034,29.66341772151898,A
224,50689,388,325172,0.85,29.0,97.95,16,6,0,1,0,0,1,1,0,1,2066,4347,6413,38.5,0.0128,0.0178,19.0,4000-5000,2000-3000,6000-7000,21.45463414634146,33.789298245614034,29.66341772151898,A
225,171708,23,90045,1.15,19.79,85.59,3,20,0,1,0,0,1,1,1,0,1299,4796,6095,52.08,0.0128,0.0341,20.825,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
226,41448,160,107843,1.15,13.9,100.0,5,24,0,1,0,0,1,1,0,0,1299,4796,6095,52.08,0.0128,0.0341,24.0,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
227,161613,163,138000,1.15,14.0,97.37,3,19,0,1,0,0,1,1,0,1,1299,4796,6095,52.08,0.0128,0.0341,18.0,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
228,482090,172,497394,1.87,15.5,91.11,27,28,0,1,0,0,1,1,0,1,1620,4743,6363,43.89,0.0127,0.0247,12.875,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
229,482091,200,551470,1.87,18.18,85.92,32,17,0,1,0,0,1,1,0,1,1620,4743,6363,43.89,0.0127,0.0247,16.235,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
230,75878,230,554524,1.39,20.0,93.93,28,30,0,0,1,1,1,1,0,1,1653,4916,6569,38.5,0.0128,0.0178,19.0,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,B
231,675870,253,45170,1.39,21.5,89.65,2,5,0,1,0,1,0,1,0,0,1653,4916,6569,26.01,0.0123,0.0204,20.0,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
232,888455,255,100000,0.95,21.5,98.0,5,1,0,0,1,1,0,1,0,0,1360,4645,6005,52.08,0.0128,0.0341,16.0,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,B
233,171764,273,117402,1.15,22.03,75.5,4,26,0,1,0,0,1,1,0,1,1299,4796,6095,52.08,0.0128,0.0341,22.515,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
234,113385,281,117564,1.39,22.5,92.69,6,21,0,1,0,0,1,1,0,0,1653,4916,6569,26.01,0.0123,0.0204,20.5,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
235,113468,282,117000,1.39,22.5,94.27,6,18,0,1,0,0,1,1,0,1,1653,4916,6569,26.01,0.0123,0.0204,20.0,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
236,297384,283,86683,0.95,22.63,100.0,4,18,0,1,0,0,1,1,0,1,1360,4645,6005,47.68,0.0141,0.0262,20.0,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
237,300178,284,502531,0.95,22.67,92.29,20,43,0,1,0,0,1,1,0,1,1360,4645,6005,47.68,0.0141,0.0262,21.84,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
238,300182,285,686503,0.95,22.87,87.24,29,21,0,1,0,0,1,1,0,1,1360,4645,6005,47.68,0.0141,0.0262,23.24,4000-5000,1000-2000,6000-7000,28.566962962962958,33.789298245614034,29.66341772151898,A
